Measurement time,Year,Month,WaterYear,TWtrQuadraLimpetQ_level,TWtrQuadraLimpetQ_flags,TWtrQuadraLimpetUNESCO_Q_level,TWtrQuadraLimpet,TWtrQuadraLimpetMed,TWtrQuadraLimpetAvg,TWtrQuadraLimpetMin,TWtrQuadraLimpetMax 
2016-03-19 21:00:00,2016,Mar,2015-2016,1,,2,8.587622,8.5954055,8.59581291666667,8.587622,8.606814
2016-03-19 22:00:00,2016,Mar,2015-2016,1,,2,8.563829,8.566683,8.56887841666667,8.563682,8.581038
2016-03-19 23:00:00,2016,Mar,2015-2016,1,,2,8.545598,8.552719,8.55298641666667,8.545598,8.561051
2016-03-20 00:00:00,2016,Mar,2015-2016,1,,2,8.544987,8.544777,8.54460716666667,8.54192,8.548664
2016-03-20 01:00:00,2016,Mar,2015-2016,1,,2,8.574801,8.5509055,8.55641266666667,8.546987,8.574801
2016-03-20 02:00:00,2016,Mar,2015-2016,1,,2,8.615448,8.5852305,8.59034916666667,8.571138,8.615448
2016-03-20 03:00:00,2016,Mar,2015-2016,1,,2,8.604354,8.604434,8.60416141666667,8.59425,8.614538
2016-03-20 04:00:00,2016,Mar,2015-2016,1,"MV:1 of 12 missing",3,8.618136,8.617274,8.61711918181818,8.602042,8.629045
2016-03-20 05:00:00,2016,Mar,2015-2016,1,,2,8.598269,8.5993355,8.59150691666667,8.551261,8.615378
2016-03-20 06:00:00,2016,Mar,2015-2016,1,,2,8.597317,8.585664,8.58730883333333,8.581589,8.597317
2016-03-20 07:00:00,2016,Mar,2015-2016,1,,2,8.61763,8.598365,8.602843,8.59541,8.61763
2016-03-20 08:00:00,2016,Mar,2015-2016,1,,2,8.573078,8.5975735,8.59391616666666,8.573078,8.615876
2016-03-20 09:00:00,2016,Mar,2015-2016,1,,2,8.587173,8.5962665,8.5932915,8.57666,8.607264
2016-03-20 10:00:00,2016,Mar,2015-2016,1,,2,8.592252,8.6001145,8.60231633333333,8.592252,8.617014
2016-03-20 11:00:00,2016,Mar,2015-2016,1,,2,8.552023,8.555675,8.55788958333333,8.54657,8.586576
2016-03-20 12:00:00,2016,Mar,2015-2016,1,,2,8.549748,8.547173,8.5466235,8.537755,8.553514
2016-03-20 13:00:00,2016,Mar,2015-2016,1,,2,8.560823,8.557989,8.55547225,8.542573,8.566628
2016-03-20 14:00:00,2016,Mar,2015-2016,1,,2,8.557191,8.5849765,8.57754808333333,8.545553,8.602564
2016-03-20 15:00:00,2016,Mar,2015-2016,1,,2,8.611864,8.6070795,8.59554333333333,8.552927,8.6128
2016-03-20 16:00:00,2016,Mar,2015-2016,1,,2,8.628655,8.625232,8.62288333333333,8.614014,8.628655
2016-03-20 17:00:00,2016,Mar,2015-2016,1,,2,8.617777,8.6348715,8.63257758333333,8.617777,8.648992
2016-03-20 18:00:00,2016,Mar,2015-2016,1,,2,8.617066,8.620606,8.62109816666667,8.613085,8.629392
2016-03-20 19:00:00,2016,Mar,2015-2016,1,,2,8.623983,8.6140405,8.61432541666667,8.608049,8.623983
2016-03-20 20:00:00,2016,Mar,2015-2016,1,,2,8.618317,8.625873,8.62543141666667,8.618317,8.628537
2016-03-20 21:00:00,2016,Mar,2015-2016,1,,2,8.627261,8.627285,8.62631408333333,8.616256,8.635281
2016-03-20 22:00:00,2016,Mar,2015-2016,1,,2,8.602846,8.621279,8.61506116666667,8.575773,8.635213
2016-03-20 23:00:00,2016,Mar,2015-2016,1,,2,8.582287,8.5806495,8.58932141666667,8.550752,8.627811
2016-03-21 00:00:00,2016,Mar,2015-2016,1,,2,8.56778,8.5817995,8.58038583333334,8.56778,8.589397
2016-03-21 01:00:00,2016,Mar,2015-2016,1,,2,8.579093,8.562235,8.56165516666667,8.544822,8.579093
2016-03-21 02:00:00,2016,Mar,2015-2016,1,,2,8.625841,8.607177,8.60414725,8.58407,8.625841
2016-03-21 03:00:00,2016,Mar,2015-2016,1,,2,8.64433,8.6340095,8.63644508333334,8.631358,8.644703
2016-03-21 04:00:00,2016,Mar,2015-2016,1,,2,8.628634,8.632494,8.63375758333333,8.628634,8.643011
2016-03-21 05:00:00,2016,Mar,2015-2016,1,,2,8.638988,8.6391865,8.64751333333334,8.633931,8.688682
2016-03-21 06:00:00,2016,Mar,2015-2016,1,,2,8.631059,8.6329095,8.63373366666667,8.629436,8.638395
2016-03-21 07:00:00,2016,Mar,2015-2016,1,,2,8.626055,8.6263375,8.62617683333333,8.622163,8.630538
2016-03-21 08:00:00,2016,Mar,2015-2016,1,,2,8.59592,8.6149085,8.60723466666667,8.57967,8.625039
2016-03-21 09:00:00,2016,Mar,2015-2016,1,,2,8.619245,8.6228935,8.62239575,8.619015,8.625707
2016-03-21 10:00:00,2016,Mar,2015-2016,1,,2,8.567573,8.612031,8.60323916666667,8.567573,8.617137
2016-03-21 11:00:00,2016,Mar,2015-2016,1,,2,8.572464,8.575689,8.57700941666667,8.558751,8.60037
2016-03-21 12:00:00,2016,Mar,2015-2016,1,,2,8.517065,8.54994,8.54831808333333,8.517065,8.568264
2016-03-21 13:00:00,2016,Mar,2015-2016,1,,2,8.511075,8.5270245,8.53529191666667,8.511075,8.566793
2016-03-21 14:00:00,2016,Mar,2015-2016,1,,2,8.576388,8.548664,8.55194058333333,8.53689,8.576388
2016-03-21 15:00:00,2016,Mar,2015-2016,1,,2,8.617178,8.583273,8.59125883333333,8.575008,8.617178
2016-03-21 16:00:00,2016,Mar,2015-2016,1,,2,8.61078,8.6418235,8.64534666666667,8.61078,8.682986
2016-03-21 17:00:00,2016,Mar,2015-2016,1,,2,8.655276,8.6558215,8.66449666666667,8.600218,8.721805
2016-03-21 18:00:00,2016,Mar,2015-2016,1,,2,8.630747,8.643145,8.64452833333333,8.630747,8.662925
2016-03-21 19:00:00,2016,Mar,2015-2016,1,,2,8.630015,8.628769,8.63221675,8.6243,8.645928
2016-03-21 20:00:00,2016,Mar,2015-2016,1,,2,8.621859,8.6337155,8.63206966666667,8.621859,8.635686
2016-03-21 21:00:00,2016,Mar,2015-2016,1,,2,8.585968,8.607372,8.6043615,8.585968,8.622554
2016-03-21 22:00:00,2016,Mar,2015-2016,1,,2,8.611286,8.6111085,8.61174741666667,8.591878,8.635123
2016-03-21 23:00:00,2016,Mar,2015-2016,1,,2,8.588531,8.6043355,8.60115733333333,8.588531,8.610167
2016-03-22 00:00:00,2016,Mar,2015-2016,1,,2,8.548527,8.549119,8.55186375,8.529674,8.584677
2016-03-22 01:00:00,2016,Mar,2015-2016,1,,2,8.575377,8.5671385,8.56391641666667,8.545369,8.575377
2016-03-22 02:00:00,2016,Mar,2015-2016,1,,2,8.591855,8.5670955,8.56779591666667,8.553699,8.591855
2016-03-22 03:00:00,2016,Mar,2015-2016,1,,2,8.635742,8.6076795,8.61189683333333,8.58311,8.635742
2016-03-22 04:00:00,2016,Mar,2015-2016,1,,2,8.659585,8.6371375,8.641737,8.631535,8.659585
2016-03-22 05:00:00,2016,Mar,2015-2016,1,,2,8.663543,8.645956,8.64983216666667,8.633414,8.666393
2016-03-22 06:00:00,2016,Mar,2015-2016,1,,2,8.651332,8.6610565,8.663366,8.650603,8.679708
2016-03-22 07:00:00,2016,Mar,2015-2016,1,,2,8.643137,8.642925,8.64261966666667,8.635192,8.649734
2016-03-22 08:00:00,2016,Mar,2015-2016,1,,2,8.632488,8.6448465,8.64206466666667,8.632488,8.645846
2016-03-22 09:00:00,2016,Mar,2015-2016,1,,2,8.640241,8.619717,8.61894516666667,8.582474,8.649919
2016-03-22 10:00:00,2016,Mar,2015-2016,1,,2,8.608255,8.6149055,8.61928275,8.607777,8.639051
2016-03-22 11:00:00,2016,Mar,2015-2016,1,,2,8.624065,8.6157135,8.6158805,8.608605,8.624065
2016-03-22 12:00:00,2016,Mar,2015-2016,1,,2,8.635098,8.6151625,8.61189758333333,8.576275,8.635098
2016-03-22 13:00:00,2016,Mar,2015-2016,1,,2,8.596024,8.6035125,8.6037105,8.572215,8.635743
2016-03-22 14:00:00,2016,Mar,2015-2016,1,,2,8.579001,8.597453,8.59615816666667,8.579001,8.610472
2016-03-22 15:00:00,2016,Mar,2015-2016,1,,2,8.625822,8.592755,8.59711508333333,8.57469,8.625822
2016-03-22 16:00:00,2016,Mar,2015-2016,1,,2,8.676535,8.642597,8.644886,8.624632,8.676535
2016-03-22 17:00:00,2016,Mar,2015-2016,1,,2,8.685893,8.678413,8.68640266666667,8.677317,8.710626
2016-03-22 18:00:00,2016,Mar,2015-2016,1,,2,8.733832,8.680037,8.69235008333333,8.657613,8.736281
2016-03-22 19:00:00,2016,Mar,2015-2016,1,,2,8.688664,8.6916235,8.69445183333333,8.677464,8.728721
2016-03-22 20:00:00,2016,Mar,2015-2016,1,,2,8.664723,8.6638205,8.66509558333333,8.660062,8.679482
2016-03-22 21:00:00,2016,Mar,2015-2016,1,,2,8.658809,8.6621845,8.66211575,8.658809,8.666322
2016-03-22 22:00:00,2016,Mar,2015-2016,1,,2,8.657706,8.6571875,8.65600408333333,8.646091,8.669196
2016-03-22 23:00:00,2016,Mar,2015-2016,1,,2,8.651272,8.645665,8.6413335,8.619431,8.656847
2016-03-23 00:00:00,2016,Mar,2015-2016,1,,2,8.652462,8.645999,8.64545625,8.632724,8.65561
2016-03-23 01:00:00,2016,Mar,2015-2016,1,,2,8.60907,8.6371545,8.63517133333333,8.60907,8.652726
2016-03-23 02:00:00,2016,Mar,2015-2016,1,,2,8.62176,8.611858,8.61116716666667,8.601237,8.62176
2016-03-23 03:00:00,2016,Mar,2015-2016,1,,2,8.640184,8.6350865,8.63274716666667,8.616123,8.647107
2016-03-23 04:00:00,2016,Mar,2015-2016,1,,2,8.658968,8.649805,8.64925883333333,8.640512,8.658968
2016-03-23 05:00:00,2016,Mar,2015-2016,1,,2,8.679804,8.6740835,8.67393358333333,8.662077,8.679804
2016-03-23 06:00:00,2016,Mar,2015-2016,1,"AR:MV:3 of 12 missing:2 of 12 flagged",4,8.676306,8.685032,8.68058322222222,8.662015,8.691767
2016-03-23 07:00:00,2016,Mar,2015-2016,1,,2,8.683748,8.688416,8.693939,8.675384,8.717525
2016-03-23 08:00:00,2016,Mar,2015-2016,1,,2,8.66137,8.6662555,8.668899,8.657317,8.683905
2016-03-23 09:00:00,2016,Mar,2015-2016,1,,2,8.626118,8.6619425,8.656118,8.626118,8.662753
2016-03-23 10:00:00,2016,Mar,2015-2016,1,,2,8.574763,8.6059575,8.60833458333333,8.56568,8.644815
2016-03-23 11:00:00,2016,Mar,2015-2016,1,,2,8.60319,8.602172,8.59832941666667,8.538745,8.63681
2016-03-23 12:00:00,2016,Mar,2015-2016,1,,2,8.587847,8.565009,8.56887725,8.545778,8.591938
2016-03-23 13:00:00,2016,Mar,2015-2016,1,,2,8.761601,8.701277,8.67440916666667,8.579743,8.761601
2016-03-23 14:00:00,2016,Mar,2015-2016,1,,2,8.800945,8.787853,8.78774775,8.768888,8.800945
2016-03-23 15:00:00,2016,Mar,2015-2016,1,,2,8.775146,8.8086185,8.80556633333333,8.775146,8.824152
2016-03-23 16:00:00,2016,Mar,2015-2016,1,"BR:MV:9 of 12 missing:8 of 12 flagged",4,,8.74632,8.741539,8.726274,8.752023
2016-03-23 17:00:00,2016,Mar,2015-2016,1,"BR:MV:4 of 12 missing:4 of 12 flagged",4,8.564181,8.5634095,8.561731,8.553929,8.566604
2016-03-23 18:00:00,2016,Mar,2015-2016,1,,2,8.564179,8.5576785,8.55772991666667,8.544103,8.580916
2016-03-23 19:00:00,2016,Mar,2015-2016,1,,2,8.567155,8.5680525,8.56618933333333,8.553529,8.57105
2016-03-23 20:00:00,2016,Mar,2015-2016,1,,2,8.558673,8.561162,8.5625935,8.556563,8.57011
2016-03-23 21:00:00,2016,Mar,2015-2016,1,,2,8.555884,8.559665,8.55850533333333,8.553695,8.563985
2016-03-23 22:00:00,2016,Mar,2015-2016,1,,2,8.559075,8.559224,8.55955991666667,8.552852,8.566625
2016-03-23 23:00:00,2016,Mar,2015-2016,1,,2,8.64141,8.648061,8.65466183333333,8.621475,8.704279
2016-03-24 00:00:00,2016,Mar,2015-2016,1,,2,8.655524,8.6404425,8.63956166666667,8.614431,8.673125
2016-03-24 01:00:00,2016,Mar,2015-2016,1,,2,8.715335,8.691162,8.690709,8.65695,8.718942
2016-03-24 02:00:00,2016,Mar,2015-2016,1,,2,8.711782,8.7125855,8.71012908333333,8.688017,8.718805
2016-03-24 03:00:00,2016,Mar,2015-2016,1,,2,8.565238,8.5801455,8.60590741666667,8.564077,8.709308
2016-03-24 04:00:00,2016,Mar,2015-2016,1,,2,8.564343,8.562469,8.56259341666667,8.558492,8.566463
2016-03-24 05:00:00,2016,Mar,2015-2016,1,,2,8.567588,8.5734515,8.57296625,8.564231,8.583124
2016-03-24 06:00:00,2016,Mar,2015-2016,1,,2,8.597188,8.602572,8.61097966666667,8.585871,8.666325
2016-03-24 07:00:00,2016,Mar,2015-2016,1,,2,8.606198,8.609797,8.60992475,8.585151,8.649841
2016-03-24 08:00:00,2016,Mar,2015-2016,1,,2,8.581277,8.587895,8.59098816666667,8.581277,8.60512
2016-03-24 09:00:00,2016,Mar,2015-2016,1,,2,8.596403,8.589554,8.58853058333333,8.57684,8.59755
2016-03-24 10:00:00,2016,Mar,2015-2016,1,,2,8.623199,8.6289235,8.63017025,8.603288,8.652055
2016-03-24 11:00:00,2016,Mar,2015-2016,1,,2,8.628773,8.6206635,8.61982858333333,8.610383,8.628773
2016-03-24 12:00:00,2016,Mar,2015-2016,1,,2,8.646811,8.644994,8.6443595,8.637469,8.649055
2016-03-24 13:00:00,2016,Mar,2015-2016,1,,2,8.653242,8.650287,8.64995258333333,8.645992,8.653242
2016-03-24 14:00:00,2016,Mar,2015-2016,1,,2,8.664001,8.673419,8.67200391666667,8.65607,8.68559
2016-03-24 15:00:00,2016,Mar,2015-2016,1,,2,8.667988,8.656961,8.66353916666667,8.649789,8.68613
2016-03-24 16:00:00,2016,Mar,2015-2016,1,,2,8.670413,8.67286,8.67372816666667,8.660242,8.699785
2016-03-24 17:00:00,2016,Mar,2015-2016,1,,2,8.596942,8.6636605,8.65104275,8.596942,8.677185
2016-03-24 18:00:00,2016,Mar,2015-2016,1,,2,8.623347,8.601865,8.6081585,8.596591,8.646432
2016-03-24 19:00:00,2016,Mar,2015-2016,1,,2,8.623188,8.610153,8.61513816666667,8.60139,8.635552
2016-03-24 20:00:00,2016,Mar,2015-2016,1,,2,8.612829,8.645476,8.64784,8.612829,8.676044
2016-03-24 21:00:00,2016,Mar,2015-2016,1,,2,8.60668,8.609959,8.61163666666667,8.604293,8.620241
2016-03-24 22:00:00,2016,Mar,2015-2016,1,,2,8.611772,8.616405,8.61535591666667,8.6075,8.622003
2016-03-24 23:00:00,2016,Mar,2015-2016,1,,2,8.658005,8.648416,8.64565791666667,8.621748,8.658005
2016-03-25 00:00:00,2016,Mar,2015-2016,1,,2,8.636454,8.627115,8.62885358333333,8.619349,8.655175
2016-03-25 01:00:00,2016,Mar,2015-2016,1,,2,8.604529,8.608471,8.61676591666667,8.602368,8.642653
2016-03-25 02:00:00,2016,Mar,2015-2016,1,,2,8.608469,8.6124505,8.61150216666667,8.604911,8.617793
2016-03-25 03:00:00,2016,Mar,2015-2016,1,,2,8.614701,8.6118745,8.61307891666667,8.608975,8.623013
2016-03-25 04:00:00,2016,Mar,2015-2016,1,,2,8.618693,8.6141295,8.61800416666667,8.611436,8.636747
2016-03-25 05:00:00,2016,Mar,2015-2016,1,,2,8.619518,8.6215065,8.62483208333333,8.61797,8.645614
2016-03-25 06:00:00,2016,Mar,2015-2016,1,,2,8.674744,8.6762085,8.67028175,8.622321,8.687284
2016-03-25 07:00:00,2016,Mar,2015-2016,1,,2,8.682986,8.6765365,8.67925941666667,8.670986,8.695472
2016-03-25 08:00:00,2016,Mar,2015-2016,1,"BR:MV:7 of 12 missing:7 of 12 flagged",4,,8.68721,8.6892654,8.67949,8.7011
2016-03-25 09:00:00,2016,Mar,2015-2016,1,"BR:MV:6 of 12 missing:6 of 12 flagged",4,8.757953,8.7189715,8.72082266666667,8.683242,8.757953
2016-03-25 10:00:00,2016,Mar,2015-2016,1,,2,8.814665,8.798983,8.79296025,8.75249,8.82494
2016-03-25 11:00:00,2016,Mar,2015-2016,1,,2,8.713306,8.832411,8.80824758333333,8.713306,8.845016
2016-03-25 12:00:00,2016,Mar,2015-2016,1,,2,8.799316,8.705931,8.7200965,8.677261,8.799316
2016-03-25 13:00:00,2016,Mar,2015-2016,1,,2,8.726039,8.785905,8.78370766666667,8.726039,8.813062
2016-03-25 14:00:00,2016,Mar,2015-2016,1,,2,8.699845,8.7597635,8.75476225,8.699845,8.798993
2016-03-25 15:00:00,2016,Mar,2015-2016,1,,2,8.727668,8.7425095,8.74532875,8.709104,8.77608
2016-03-25 16:00:00,2016,Mar,2015-2016,1,,2,8.754728,8.7475135,8.74603375,8.731315,8.757005
2016-03-25 17:00:00,2016,Mar,2015-2016,1,,2,8.728283,8.7394265,8.73691225,8.714411,8.753854
2016-03-25 18:00:00,2016,Mar,2015-2016,1,,2,8.734035,8.742777,8.73930141666667,8.723794,8.747345
2016-03-25 19:00:00,2016,Mar,2015-2016,1,,2,8.734997,8.7351845,8.73533575,8.730474,8.738719
2016-03-25 20:00:00,2016,Mar,2015-2016,1,,2,8.71681,8.7349295,8.73106325,8.716006,8.753222
2016-03-25 21:00:00,2016,Mar,2015-2016,1,,2,8.741499,8.735969,8.73568041666667,8.7193,8.753362
2016-03-25 22:00:00,2016,Mar,2015-2016,1,,2,8.725795,8.727393,8.73115658333333,8.716403,8.751933
2016-03-25 23:00:00,2016,Mar,2015-2016,1,,2,8.726308,8.7267365,8.72808308333333,8.720152,8.733884
2016-03-26 00:00:00,2016,Mar,2015-2016,1,,2,8.732088,8.731703,8.73254441666667,8.722611,8.744391
2016-03-26 01:00:00,2016,Mar,2015-2016,1,,2,8.739054,8.7294725,8.73472075,8.724261,8.754602
2016-03-26 02:00:00,2016,Mar,2015-2016,1,,2,8.8067,8.7760185,8.77059925,8.740213,8.8067
2016-03-26 03:00:00,2016,Mar,2015-2016,1,,2,8.740636,8.7542815,8.76922025,8.740636,8.813317
2016-03-26 04:00:00,2016,Mar,2015-2016,1,,2,8.752127,8.742456,8.74388733333333,8.740747,8.752127
2016-03-26 05:00:00,2016,Mar,2015-2016,1,,2,8.785485,8.7556435,8.76497575,8.749942,8.785485
2016-03-26 06:00:00,2016,Mar,2015-2016,1,,2,8.782543,8.78962,8.78897475,8.782543,8.794557
2016-03-26 07:00:00,2016,Mar,2015-2016,1,,2,8.791677,8.7874295,8.78904541666667,8.765933,8.806451
2016-03-26 08:00:00,2016,Mar,2015-2016,1,"BR:MV:9 of 12 missing:9 of 12 flagged",4,,8.788814,8.78742366666667,8.784302,8.789155
2016-03-26 09:00:00,2016,Mar,2015-2016,1,"BR:MV:4 of 12 missing:4 of 12 flagged",4,8.790515,8.786712,8.785048375,8.775765,8.791373
2016-03-26 10:00:00,2016,Mar,2015-2016,1,,2,8.781733,8.7846015,8.78533608333333,8.778952,8.792895
2016-03-26 11:00:00,2016,Mar,2015-2016,1,"BR:MV:2 of 12 missing:2 of 12 flagged",4,,8.787179,8.7864443,8.780813,8.789779
2016-03-26 12:00:00,2016,Mar,2015-2016,1,"BR:MV:11 of 12 missing:11 of 12 flagged",4,8.783645,8.783645,8.783645,8.783645,8.783645
2016-03-26 13:00:00,2016,Mar,2015-2016,1,,2,8.786771,8.788506,8.790588,8.782639,8.801995
2016-03-26 14:00:00,2016,Mar,2015-2016,1,,2,8.788975,8.7889805,8.78853658333333,8.782948,8.792169
2016-03-26 15:00:00,2016,Mar,2015-2016,1,,2,8.79349,8.790352,8.78827483333333,8.779952,8.79349
2016-03-26 16:00:00,2016,Mar,2015-2016,1,,2,8.758775,8.771239,8.77029216666667,8.756652,8.788807
2016-03-26 17:00:00,2016,Mar,2015-2016,1,,2,8.781997,8.787978,8.77922825,8.755158,8.791388
2016-03-26 18:00:00,2016,Mar,2015-2016,1,,2,8.77406,8.773668,8.77374025,8.771544,8.776819
2016-03-26 19:00:00,2016,Mar,2015-2016,1,,2,8.772,8.7743435,8.77467841666667,8.772,8.778375
2016-03-26 20:00:00,2016,Mar,2015-2016,1,,2,8.766191,8.770473,8.77049091666667,8.766191,8.774836
2016-03-26 21:00:00,2016,Mar,2015-2016,1,,2,8.771084,8.77086,8.77058058333333,8.766272,8.775095
2016-03-26 22:00:00,2016,Mar,2015-2016,1,,2,8.774648,8.7740825,8.77439066666667,8.771078,8.778106
2016-03-26 23:00:00,2016,Mar,2015-2016,1,,2,8.796851,8.782807,8.78370858333333,8.773042,8.796851
2016-03-27 00:00:00,2016,Mar,2015-2016,1,,2,8.797003,8.799099,8.79913033333333,8.794593,8.80235
2016-03-27 01:00:00,2016,Mar,2015-2016,1,,2,8.783445,8.794919,8.79329833333333,8.783445,8.799295
2016-03-27 02:00:00,2016,Mar,2015-2016,1,,2,8.773478,8.777886,8.779371,8.773478,8.788001
2016-03-27 03:00:00,2016,Mar,2015-2016,1,,2,8.77704,8.779768,8.78028708333333,8.774237,8.786452
2016-03-27 04:00:00,2016,Mar,2015-2016,1,,2,8.796888,8.7778345,8.78158966666667,8.774054,8.798193
2016-03-27 05:00:00,2016,Mar,2015-2016,1,,2,8.788737,8.7911835,8.79123825,8.782488,8.798099
2016-03-27 06:00:00,2016,Mar,2015-2016,1,,2,8.777005,8.7881255,8.78635825,8.777005,8.78956
2016-03-27 07:00:00,2016,Mar,2015-2016,1,,2,8.778551,8.78124,8.78198466666666,8.777409,8.786048
2016-03-27 08:00:00,2016,Mar,2015-2016,1,,2,8.78555,8.785388,8.785325,8.78467,8.786123
2016-03-27 09:00:00,2016,Mar,2015-2016,1,,2,8.772758,8.785007,8.78227216666667,8.77,8.788515
2016-03-27 10:00:00,2016,Mar,2015-2016,1,,2,8.779389,8.779984,8.78111466666667,8.777157,8.786377
2016-03-27 11:00:00,2016,Mar,2015-2016,1,,2,8.781814,8.7845835,8.7838095,8.778745,8.787999
2016-03-27 12:00:00,2016,Mar,2015-2016,1,,2,8.777897,8.781454,8.78188283333333,8.777897,8.787296
2016-03-27 13:00:00,2016,Mar,2015-2016,1,,2,8.78882,8.7772255,8.77892333333333,8.768735,8.790586
2016-03-27 14:00:00,2016,Mar,2015-2016,1,,2,8.776026,8.7836575,8.78414033333333,8.776026,8.7901
2016-03-27 15:00:00,2016,Mar,2015-2016,1,,2,8.793836,8.795987,8.79495325,8.774923,8.805907
2016-03-27 16:00:00,2016,Mar,2015-2016,1,,2,8.785892,8.7828385,8.78225333333333,8.77785,8.786333
2016-03-27 17:00:00,2016,Mar,2015-2016,1,,2,8.813584,8.8131165,8.808072,8.78596,8.81904
2016-03-27 18:00:00,2016,Mar,2015-2016,1,,2,8.794575,8.7936605,8.79351166666667,8.789971,8.797916
2016-03-27 19:00:00,2016,Mar,2015-2016,1,,2,8.787935,8.79719,8.794147,8.786937,8.799822
2016-03-27 20:00:00,2016,Mar,2015-2016,1,,2,8.784445,8.7875845,8.78775591666667,8.784445,8.790727
2016-03-27 21:00:00,2016,Mar,2015-2016,1,,2,8.796575,8.7878785,8.79041033333333,8.782927,8.799943
2016-03-27 22:00:00,2016,Mar,2015-2016,1,,2,8.79483,8.7872155,8.78868591666667,8.785236,8.79483
2016-03-27 23:00:00,2016,Mar,2015-2016,1,,2,8.780467,8.784892,8.78626125,8.780467,8.795237
2016-03-28 00:00:00,2016,Mar,2015-2016,1,,2,8.786612,8.7871215,8.78565766666667,8.778505,8.78809
2016-03-28 01:00:00,2016,Mar,2015-2016,1,,2,8.777493,8.7896725,8.786912,8.777493,8.791885
2016-03-28 02:00:00,2016,Mar,2015-2016,1,,2,8.807843,8.798958,8.79623041666667,8.779921,8.807843
2016-03-28 03:00:00,2016,Mar,2015-2016,1,,2,8.794427,8.810959,8.81167883333333,8.794427,8.828908
2016-03-28 04:00:00,2016,Mar,2015-2016,1,,2,8.804671,8.81439,8.814003,8.799352,8.82942
2016-03-28 05:00:00,2016,Mar,2015-2016,1,,2,8.821543,8.8131305,8.81575308333333,8.811942,8.827862
2016-03-28 06:00:00,2016,Mar,2015-2016,1,,2,8.805775,8.7967065,8.79731325,8.789143,8.805775
2016-03-28 07:00:00,2016,Mar,2015-2016,1,,2,8.782838,8.7963885,8.79683091666666,8.781284,8.809861
2016-03-28 08:00:00,2016,Mar,2015-2016,1,,2,8.782813,8.7829115,8.7832695,8.78038,8.788741
2016-03-28 09:00:00,2016,Mar,2015-2016,1,,2,8.783885,8.786574,8.78858075,8.781832,8.801228
2016-03-28 10:00:00,2016,Mar,2015-2016,1,,2,8.787002,8.791097,8.79158058333333,8.783427,8.804639
2016-03-28 11:00:00,2016,Mar,2015-2016,1,,2,8.800822,8.7986895,8.79641225,8.784055,8.803579
2016-03-28 12:00:00,2016,Mar,2015-2016,1,,2,8.82966,8.812273,8.81490225,8.803217,8.830083
2016-03-28 13:00:00,2016,Mar,2015-2016,1,,2,8.787935,8.788856,8.79416725,8.784552,8.823627
2016-03-28 14:00:00,2016,Mar,2015-2016,1,,2,8.786225,8.7931325,8.79246508333333,8.786137,8.803391
2016-03-28 15:00:00,2016,Mar,2015-2016,1,,2,8.790296,8.794851,8.79532875,8.787853,8.803467
2016-03-28 16:00:00,2016,Mar,2015-2016,1,,2,8.789613,8.7903035,8.79016508333333,8.788317,8.791355
2016-03-28 17:00:00,2016,Mar,2015-2016,1,,2,8.824203,8.791362,8.797856,8.789439,8.824203
2016-03-28 18:00:00,2016,Mar,2015-2016,1,,2,8.808138,8.8079715,8.81418658333333,8.804002,8.835664
2016-03-28 19:00:00,2016,Mar,2015-2016,1,,2,8.796144,8.7974145,8.79929141666667,8.795832,8.807125
2016-03-28 20:00:00,2016,Mar,2015-2016,1,,2,8.78956,8.794559,8.79398566666667,8.789405,8.797906
2016-03-28 21:00:00,2016,Mar,2015-2016,1,"BR:MV:8 of 12 missing:8 of 12 flagged",4,,8.7906965,8.790709,8.789951,8.791492
2016-03-28 22:00:00,2016,Mar,2015-2016,1,"BR:MV:5 of 12 missing:5 of 12 flagged",4,8.792872,8.794448,8.79427785714286,8.792872,8.796197
2016-03-28 23:00:00,2016,Mar,2015-2016,1,,2,8.7963,8.793921,8.7940425,8.792902,8.7963
2016-03-29 00:00:00,2016,Mar,2015-2016,1,,2,8.793906,8.7949455,8.79449958333333,8.791834,8.796707
2016-03-29 01:00:00,2016,Mar,2015-2016,1,,2,8.797652,8.793387,8.79386391666667,8.789682,8.797652
2016-03-29 02:00:00,2016,Mar,2015-2016,1,,2,8.79133,8.7901565,8.79135166666667,8.788713,8.797145
2016-03-29 03:00:00,2016,Mar,2015-2016,1,,2,8.788178,8.7900415,8.78959566666667,8.787424,8.791784
2016-03-29 04:00:00,2016,Mar,2015-2016,1,,2,8.790889,8.7887925,8.78898641666667,8.787934,8.790889
2016-03-29 05:00:00,2016,Mar,2015-2016,1,,2,8.797366,8.792726,8.79310833333333,8.786894,8.799053
2016-03-29 06:00:00,2016,Mar,2015-2016,1,,2,8.809658,8.8014615,8.80030391666667,8.78931,8.809658
